district,latitude,longitude,aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
Chandpur,23.07885,90.523192,0.2695,1.2048,0.15202,0.2421,0.00136,0.5692,0.01276,0.2168,0.6749,0.0,0.0,0.00893,7.628,0.2378,0.000155,1.072,0.0271,0.00094,0.00226,0.00133,0
Chandpur,23.463146,90.745801,0.2032,0.9169,0.09692,0.5361,0.0006,0.8495,0.00539,0.3308,0.3488,1.0,0.0,0.00906,11.571,0.313,5.8e-05,1.962,0.4353,0.007,0.00394,0.00166,0
Chandpur,23.173182,90.886279,0.2749,0.5009,0.26552,0.2133,0.00082,0.2394,0.00195,0.459,0.5806,0.0,0.0,0.00652,0.0,0.0873,0.000226,2.944,0.3575,0.00432,0.00188,0.00111,0
Chandpur,23.219963,90.896173,0.2517,0.894,0.1749,0.3236,0.00058,0.2446,0.00334,0.439,0.5928,0.0,0.0,0.00633,2.977,0.0734,0.000193,0.688,0.2527,0.00555,0.00167,0.00348,0
Munshiganj,23.605232,90.54904,0.2273,1.1019,0.03997,0.1703,0.00042,0.9205,0.00827,0.7179,0.3749,0.0,0.0,0.00409,7.329,0.0614,0.000191,1.619,0.4977,0.00112,0.00312,0.00077,0
Munshiganj,23.474101,90.384966,0.0759,1.0856,0.07059,0.2517,0.00101,0.283,0.01926,0.3935,1.1738,1.0,0.0,0.00425,12.15,0.1978,4.9e-05,1.015,0.3834,0.00185,0.00668,0.00237,0
Munshiganj,23.461544,90.634948,0.1555,0.8015,0.06851,0.5843,0.00026,0.6754,0.02361,0.3474,0.1883,0.0,0.0,0.01772,3.779,0.2035,0.000234,2.594,0.1799,0.0034,0.00419,0.00091,0
Munshiganj,23.750489,90.633383,0.2623,0.359,0.05307,0.2258,0.00058,0.0672,0.00347,0.1968,0.0766,1.0,1.0,0.01889,6.927,0.0573,0.000243,1.554,0.5021,0.00217,0.00211,0.00171,0
Munshiganj,23.680196,90.577963,0.075,0.1355,0.20655,0.1974,0.00115,0.2773,0.00326,0.3982,0.6182,1.0,0.0,0.0262,8.84,0.2139,0.000182,1.688,0.213,0.01298,0.00258,0.00305,0
Munshiganj,23.545346,90.763205,0.2636,1.0052,0.15947,0.0,0.00069,0.8644,0.00783,0.4037,0.9691,0.0,0.0,0.01708,6.725,0.1406,0.000189,2.411,0.1559,0.00561,0.0031,0.00053,0
Munshiganj,23.766769,90.449764,0.3693,1.7679,0.07599,0.2601,0.00103,0.5408,0.00132,0.5114,1.1592,1.0,0.0,0.00951,2.052,0.0,8.5e-05,0.364,0.591,0.00113,0.00175,0.00133,0
Munshiganj,23.319742,90.42227,0.5545,0.794,0.0529,0.0868,0.00557,0.2066,0.00628,0.7505,0.0,0.0,0.0,0.00366,10.192,0.1116,0.000159,1.833,0.3437,0.00258,0.00197,0.00213,0
Munshiganj,23.596611,90.417454,0.2642,0.2438,0.13064,0.2491,0.00075,0.1497,0.00836,0.5922,0.7941,1.0,1.0,0.01173,12.338,0.071,0.000252,3.146,0.6031,0.00271,0.00128,0.00126,0
Munshiganj,23.461747,90.620079,0.0461,1.1901,0.11272,0.0,0.00203,0.1477,0.00488,0.3559,0.6741,1.0,1.0,0.00364,3.536,0.3117,0.000138,1.862,0.4126,0.00208,0.00144,0.00211,0
Munshiganj,23.662075,90.504064,0.1288,0.9037,0.07921,0.3577,0.00073,0.6337,0.00206,0.5597,0.9363,0.0,0.0,0.02551,6.505,0.2296,0.000207,2.902,0.2315,0.01048,0.0024,0.00308,0
Munshiganj,23.420589,90.562042,0.251,0.7481,0.03051,0.3766,0.00042,0.1459,0.01701,0.4403,0.7591,0.0,0.0,0.00875,6.41,0.2372,0.000282,0.6,0.7691,0.0038,0.00244,0.00259,0
Munshiganj,23.707564,90.287741,0.3095,1.1222,0.26803,0.5122,0.00309,0.5439,0.00472,0.2252,0.5664,0.0,0.0,0.01123,3.649,0.0057,0.000184,2.567,0.5215,0.00311,0.00138,0.00123,0
Munshiganj,23.375521,90.638823,0.1852,1.5391,0.05855,0.2323,0.00832,0.0553,0.00546,0.3738,0.6878,0.0,0.0,0.00498,6.768,0.1362,0.000213,1.761,0.3414,0.00132,0.00113,0.00103,0
Munshiganj,23.651221,90.476015,0.3439,1.2857,0.08329,0.3929,0.00023,0.1114,0.00757,0.3249,0.4032,0.0,0.0,0.00542,9.539,0.1401,0.000102,3.462,0.3327,0.00875,0.00193,0.00179,0
Munshiganj,23.61281,90.384743,0.3774,1.3918,0.07124,0.5151,0.0007,0.1506,0.00235,0.1245,0.497,0.0,0.0,0.01257,4.179,0.1552,0.000316,2.956,0.1531,0.00811,0.00442,0.00136,0
Munshiganj,23.573599,90.361115,0.1789,1.0483,0.12409,0.1262,0.00021,0.6905,0.00427,0.0369,0.4458,0.0,0.0,0.00382,4.804,0.2179,9.6e-05,0.846,0.1368,0.007,0.00465,0.00307,0
Munshiganj,23.456548,90.546978,0.2352,1.2418,0.03749,0.2597,0.00097,0.0901,0.00509,0.4163,0.7454,0.0,0.0,0.00878,5.881,0.1644,0.000186,1.351,0.353,0.0048,0.003,0.00336,0
Munshiganj,23.595812,90.356728,0.0758,0.6281,0.11336,0.513,0.0015,0.5364,0.00279,0.5184,0.388,1.0,0.0,0.01433,1.02,0.1013,0.000122,1.259,0.387,0.00629,0.00239,0.00127,0
Munshiganj,23.710297,90.404372,0.0522,0.8223,0.33453,0.3444,0.00105,0.0902,0.00133,0.4271,0.4723,0.0,0.0,0.00396,2.983,0.135,0.000134,1.153,0.3556,0.00151,0.00314,0.00322,0
Munshiganj,23.556552,90.718102,0.1658,0.6489,0.01823,0.4472,0.00136,0.6593,0.0009,0.3226,1.1214,1.0,0.0,0.00253,4.797,0.1224,8.4e-05,1.737,0.2863,0.00529,0.00294,0.00139,0
Munshiganj,23.428541,90.431311,0.2537,0.6885,0.03054,0.2364,0.00084,0.5846,0.00206,0.2469,0.8202,0.0,0.0,0.01109,14.183,0.0442,0.00014,1.18,0.1241,0.00162,0.00329,0.00227,0
Munshiganj,23.765642,90.451154,0.3732,1.1134,0.30731,0.0973,0.00043,0.4854,0.00187,0.34,0.2987,0.0,0.0,0.00923,3.969,0.3183,0.000115,1.013,0.3045,0.00441,0.00206,0.00167,0
Munshiganj,23.764418,90.669804,0.1983,0.6589,0.03401,0.2701,0.00082,0.8152,0.00205,0.437,0.6998,0.0,0.0,0.02941,14.964,0.2915,0.000152,1.454,0.1123,0.00572,0.00279,0.00073,0
Munshiganj,23.491272,90.364943,0.2829,0.9535,0.16076,0.3801,0.00145,0.4846,0.00317,0.6986,0.4827,0.0,0.0,0.00561,4.8,0.1757,4.9e-05,1.087,0.4635,0.00993,0.00178,0.00334,0
Munshiganj,23.466743,90.740864,0.1563,0.4575,0.05866,0.5402,0.00057,0.7404,0.01188,0.5784,0.5536,0.0,0.0,0.02556,11.476,0.1275,8.5e-05,3.588,0.5334,0.00138,0.00245,0.0016,0
Munshiganj,23.673816,90.623992,0.079,0.8943,0.11177,0.0,0.00113,0.9824,0.00519,0.4298,0.5358,1.0,0.0,0.01476,0.0,0.1297,0.000246,2.666,0.2611,0.00227,0.00106,0.00097,0
Munshiganj,23.644043,90.410058,0.0868,1.0016,0.07789,0.2956,0.0009,0.0,0.00576,0.4791,0.6099,0.0,0.0,0.00391,8.779,0.1795,0.000107,2.296,0.3433,0.00917,0.00365,0.0015,0
Munshiganj,23.403949,90.501958,0.1284,1.0282,0.20854,0.2725,0.00087,0.3899,0.00121,0.377,0.1553,0.0,0.0,0.00273,5.757,0.1922,0.000101,1.212,0.3801,0.00816,0.00236,0.00154,0
Munshiganj,23.321295,90.387741,0.7666,1.4878,0.03661,0.2496,0.0003,0.3788,0.01722,0.1691,0.2803,0.0,0.0,0.00444,8.294,0.2423,0.000302,2.302,0.2717,0.00149,0.00235,0.00394,0
Munshiganj,23.565012,90.553514,0.2527,0.3047,0.06753,0.1106,0.00041,0.397,0.00958,0.1541,0.6322,1.0,0.0,0.0051,3.69,0.2197,0.000266,3.378,0.4466,0.00303,0.00209,0.00278,0
Munshiganj,23.646662,90.707283,0.4624,1.1028,0.25554,0.5419,0.00192,0.5193,0.00413,0.5458,0.575,1.0,0.0,0.01038,7.682,0.3348,0.000102,2.014,0.4363,0.00934,0.00083,0.00064,0
Munshiganj,23.382145,90.642068,0.517,0.676,0.11838,0.2083,0.00031,0.356,0.00357,0.5593,0.5995,0.0,0.0,0.00839,9.978,0.1744,9e-05,0.295,0.2142,0.00367,0.00281,0.00119,0
Munshiganj,23.682745,90.355794,0.5786,0.9363,0.12703,0.2188,0.00114,0.6027,0.01087,0.3796,0.8013,0.0,0.0,0.00465,6.929,0.1205,0.000174,1.001,0.0492,0.00776,0.00396,0.00145,0
Munshiganj,23.54949,90.345367,0.1635,0.3302,0.12427,0.2676,0.00044,0.0,0.00382,0.4668,0.5486,0.0,0.0,0.0044,1.395,0.2758,9.4e-05,3.61,0.2822,0.00393,0.00105,0.0019,0
Munshiganj,23.756473,90.735376,0.1525,0.0744,0.12297,0.2264,0.00016,0.2227,0.0131,0.3434,0.2637,1.0,0.0,0.02089,7.386,0.3037,9.4e-05,2.887,0.3495,0.00147,0.0042,0.0005,0
Munshiganj,23.721178,90.779306,0.1919,0.7736,0.19795,0.4408,0.00049,0.696,0.00499,0.094,0.1517,0.0,0.0,0.00836,8.132,0.2707,9.6e-05,2.02,0.0,0.00456,0.00194,0.00103,0
Munshiganj,23.321398,90.644633,0.0921,0.5824,0.19231,0.255,0.00158,0.1055,0.00405,0.2473,0.715,1.0,0.0,0.00255,0.75,0.0662,0.000119,3.677,0.1387,0.00225,0.00482,0.00055,0
Munshiganj,23.32998,90.627704,0.1209,0.2995,0.03843,0.16,0.00024,0.81,0.00627,0.5347,0.5259,1.0,0.0,0.00551,1.617,0.4268,0.000302,3.278,0.5991,0.00129,0.00606,0.00116,0
Munshiganj,23.453167,90.498999,0.3913,0.0165,0.0534,0.3297,0.00203,0.6221,0.00226,0.0,0.7285,1.0,1.0,0.00527,7.591,0.1037,0.000132,2.336,0.1655,0.00517,0.0025,0.00257,0
Munshiganj,23.507858,90.597025,0.0542,1.3391,0.04084,0.4493,0.00122,0.4741,0.00594,0.5875,0.849,0.0,0.0,0.00288,3.16,0.163,0.000205,1.047,0.6847,0.00511,0.00277,0.00279,0
Munshiganj,23.40452,90.518398,0.2981,1.0548,0.05972,0.1804,0.00098,0.4438,0.00149,0.6149,0.6676,1.0,0.0,0.00487,2.011,0.1051,4.7e-05,2.872,0.1851,0.00588,0.00502,0.00125,0
Munshiganj,23.374371,90.301075,0.196,0.0,0.2283,0.3496,0.00242,0.6448,0.00418,0.55,0.7828,0.0,0.0,0.00717,5.151,0.0565,0.000161,2.168,0.0986,0.00335,0.00292,0.00201,0
Munshiganj,23.688109,90.659065,0.0672,0.3953,0.05468,0.2515,0.00089,0.1923,0.00889,0.6671,0.8926,1.0,1.0,0.02088,7.236,0.2924,0.000134,2.331,0.182,0.0051,0.00117,0.00146,0
Munshiganj,23.57219,90.478979,0.9023,1.1185,0.05447,0.4541,0.00055,0.3575,0.00234,0.5617,0.5641,1.0,0.0,0.00301,6.629,0.0241,0.000154,2.702,0.334,0.01014,0.00222,0.00148,0
Munshiganj,23.703514,90.39547,0.1586,1.667,0.13291,0.2416,0.00141,0.6153,0.00177,0.6712,0.5895,1.0,1.0,0.00571,4.427,0.0,0.000365,1.107,0.0551,0.00237,0.00328,0.00118,0
Munshiganj,23.788686,90.345785,0.1367,0.8572,0.08175,0.0031,0.00168,0.4674,0.00206,0.8054,0.8588,0.0,0.0,0.00739,5.0,0.1792,0.000125,0.58,0.6085,0.00248,0.00215,0.00103,0
Munshiganj,23.515771,90.738511,0.1434,1.1907,0.01837,0.2428,0.00249,0.5157,0.00233,0.548,0.5479,1.0,1.0,0.00718,4.996,0.0528,4.3e-05,1.268,0.4556,0.00524,0.00181,0.00173,0
Munshiganj,23.506376,90.714906,0.2069,0.8603,0.10175,0.3619,0.00249,0.8132,0.00253,0.7152,0.0425,0.0,0.0,0.00248,5.838,0.2037,4e-05,3.591,0.3543,0.00301,0.00086,0.00153,0
Munshiganj,23.411131,90.705546,0.2152,0.6661,0.0243,0.2351,0.00065,0.8968,0.00473,0.4785,0.3222,0.0,0.0,0.01753,7.1,0.1338,0.000145,3.665,0.3132,0.00198,0.00461,0.00233,0
Munshiganj,23.35394,90.562221,0.1827,1.2769,0.32895,0.3311,0.00017,1.1515,0.00811,0.1306,1.1544,0.0,0.0,0.01308,9.963,0.1096,6.7e-05,3.982,0.5059,0.00835,0.00224,0.00118,0
Munshiganj,23.428514,90.402254,0.1535,1.5043,0.02897,0.1803,0.00031,0.4623,0.00726,0.6037,0.2131,1.0,0.0,0.01806,7.767,0.2309,8.6e-05,1.431,0.4566,0.00341,0.00292,0.00107,0
Munshiganj,23.686475,90.659999,0.4014,0.3068,0.0454,0.2138,0.00067,0.655,0.00146,0.3328,0.5049,0.0,0.0,0.00562,0.0,0.2056,0.000412,2.103,0.394,0.00252,0.0033,0.00346,0
Munshiganj,23.528892,90.604249,0.1702,0.0,0.05552,0.52,0.0003,0.7396,0.00192,0.1182,0.1402,0.0,0.0,0.00343,3.756,0.1905,0.000194,2.581,0.3815,0.0048,0.0044,0.00058,0
Munshiganj,23.474526,90.719709,0.6157,0.864,0.20425,0.3285,0.00136,0.6907,0.00088,0.3241,0.8571,1.0,0.0,0.00654,10.546,0.0527,0.000102,2.499,0.0147,0.0102,0.00061,0.00195,0
Munshiganj,23.447596,90.50484,0.4554,0.6509,0.05231,0.1159,0.00118,0.2924,0.00464,0.264,0.6555,1.0,0.0,0.00401,7.627,0.2527,9.1e-05,1.903,0.7009,0.01727,0.00161,0.00511,0
Munshiganj,23.329636,90.31668,0.2348,0.8964,0.07102,0.2675,0.00028,0.9555,0.00492,0.3414,0.7506,0.0,0.0,0.00556,0.373,0.0889,0.000154,2.677,0.5247,0.00402,0.0029,0.00171,0
Munshiganj,23.690744,90.577904,0.6184,1.1128,0.12188,0.283,0.00072,0.9454,0.0027,0.3235,0.3225,0.0,0.0,0.00844,0.0,0.1448,0.000141,0.399,0.0945,0.0048,0.00272,0.0019,0
Munshiganj,23.627821,90.474582,0.0659,0.862,0.09412,0.2973,0.00053,0.6845,0.00109,0.4587,0.7454,1.0,0.0,0.00362,5.972,0.2488,0.000224,1.203,0.2538,0.00341,0.00878,0.00131,0
Munshiganj,23.464251,90.592834,0.0944,1.0974,0.0616,0.143,0.00271,0.316,0.00159,0.5356,0.2146,0.0,0.0,0.00353,7.787,0.2042,0.000224,0.934,0.3518,0.00335,0.00311,0.00144,0
Munshiganj,23.683851,90.336304,0.3043,1.2615,0.08145,0.1084,0.00091,0.6218,0.00296,0.6313,0.9809,0.0,0.0,0.0053,6.096,0.0749,5.4e-05,1.503,0.3837,0.00194,0.00489,0.00138,0
Munshiganj,23.41834,90.443596,0.2503,0.0903,0.02332,0.1387,0.00057,0.2428,0.00291,0.4673,0.4627,0.0,0.0,0.00267,6.752,0.1382,0.000246,1.449,0.2747,0.00766,0.00365,0.00112,0
Munshiganj,23.747877,90.655464,0.1883,0.2451,0.08446,0.2547,6e-05,0.597,0.00151,0.7175,0.72,0.0,0.0,0.00163,4.793,0.2203,0.000146,3.071,0.2085,0.00451,0.00377,0.00188,0
Munshiganj,23.559763,90.395211,0.6041,1.2113,0.08752,0.2923,0.00103,0.1065,0.0027,0.4751,0.5654,0.0,0.0,0.00881,12.706,0.2323,7e-05,0.984,0.7611,0.00201,0.00395,0.00203,0
Munshiganj,23.784986,90.304527,0.5469,0.3967,0.08506,0.28,0.00061,0.3622,0.00535,0.4411,0.6343,1.0,0.0,0.00572,9.906,0.0,8.1e-05,2.395,0.359,0.00409,0.00144,0.00292,0
Munshiganj,23.405165,90.51429,0.5188,0.5845,0.01943,0.4537,0.00066,0.4284,0.01861,0.6337,0.3004,1.0,0.0,0.00351,3.597,0.0481,0.0001,0.749,0.1906,0.00196,0.00143,0.00335,0
Munshiganj,23.707069,90.706556,0.164,0.9608,0.03867,0.3834,0.00061,0.535,0.00224,0.8108,0.7816,0.0,1.0,0.00403,8.743,0.2187,0.000176,1.97,0.3231,0.00543,0.00323,0.00079,0
Munshiganj,23.392723,90.711979,0.8782,0.928,0.0786,0.3069,0.00344,0.1642,0.00188,0.3515,0.2402,0.0,0.0,0.00663,1.089,0.1819,5.5e-05,1.664,0.2719,0.00535,0.00325,0.00078,0
Munshiganj,23.622883,90.640568,0.3,0.9092,0.05609,0.1324,0.00282,0.7904,0.00786,0.3917,0.8911,1.0,0.0,0.00543,5.134,0.1057,0.000218,3.414,0.5124,0.00192,0.00341,0.00606,0
Munshiganj,23.681301,90.404354,0.5156,1.1284,0.1266,0.307,0.00044,0.2833,0.00123,0.2958,0.3497,0.0,0.0,0.00727,7.16,0.1313,0.000141,1.154,0.1589,0.00355,0.0035,0.00209,0
Munshiganj,23.765959,90.638419,0.0536,0.9271,0.09627,0.0,0.00376,0.7091,0.00357,0.2772,0.5406,0.0,0.0,0.02847,9.433,0.0933,0.00037,1.039,0.122,0.00892,0.00383,0.00172,0
Munshiganj,23.332852,90.347689,0.3332,1.5577,0.10262,0.227,0.00148,0.3375,0.01243,0.398,0.619,0.0,0.0,0.0036,1.862,0.0429,0.000107,2.604,0.4691,0.00264,0.00157,0.00229,0
Munshiganj,23.494015,90.619175,0.0539,0.0,0.03336,0.1529,0.0004,0.2884,0.00315,0.2458,1.0301,1.0,0.0,0.00819,0.0,0.2026,9.8e-05,3.301,0.5388,0.00458,0.00345,0.00061,0
Munshiganj,23.709962,90.659223,0.1194,0.2632,0.04358,0.1729,0.00211,0.6375,0.00823,0.5637,0.8766,1.0,1.0,0.00736,4.778,0.0903,7.8e-05,2.042,0.4646,0.00681,0.00128,0.00114,0
Munshiganj,23.633378,90.493602,0.2088,1.1093,0.2581,0.4235,0.00108,1.0957,0.00124,0.5891,0.7513,0.0,0.0,0.02198,8.416,0.2265,0.000106,1.687,0.2391,0.00295,0.00092,0.00112,0
Munshiganj,23.353043,90.336349,0.3157,1.039,0.08279,0.0342,0.00125,0.0681,0.00563,0.5274,0.3987,0.0,1.0,0.00742,5.133,0.0672,0.00014,0.318,0.2555,0.00212,0.00143,0.00195,0
Munshiganj,23.753588,90.654045,0.0913,1.7243,0.15231,0.4482,0.00106,0.1077,0.003,0.4918,0.8753,0.0,0.0,0.00953,13.127,0.1224,0.0001,0.96,0.3718,0.00339,0.00178,0.00079,0
Munshiganj,23.672837,90.552852,0.1018,0.0,0.12112,0.283,0.00067,0.2979,0.00073,0.7198,0.8019,1.0,0.0,0.02248,6.703,0.227,6.2e-05,2.201,0.5811,0.00491,0.00203,0.00106,0
Munshiganj,23.438362,90.367178,0.2463,0.6602,0.11766,0.3667,0.00057,0.4618,0.00336,0.4868,0.3741,0.0,0.0,0.02994,5.57,0.0804,0.00013,0.392,0.4398,0.00208,0.00867,0.00112,0
Munshiganj,23.293264,90.330576,0.1525,0.9131,0.10948,0.121,0.0005,0.8354,0.00196,0.0334,0.9054,1.0,0.0,0.00294,0.0,0.1824,0.000105,1.175,0.177,0.00188,0.00227,0.00236,0
Munshiganj,23.519506,90.354818,0.5192,0.0,0.01876,0.1354,0.00066,0.6503,0.00431,0.2755,0.7508,0.0,0.0,0.0034,4.427,0.1534,5.3e-05,1.898,0.3566,0.00846,0.00117,0.00136,0
Munshiganj,23.552711,90.669494,0.3463,0.1615,0.03287,0.5263,0.00057,0.175,0.00387,0.6237,0.1742,0.0,0.0,0.00896,3.947,0.214,0.000109,4.914,0.1742,0.00467,0.00358,0.00218,0
Munshiganj,23.768828,90.671811,0.3508,0.7997,0.09041,0.3409,0.00194,0.859,0.00323,0.6061,0.9874,1.0,0.0,0.00545,14.467,0.0664,0.000122,2.055,0.3978,0.00491,0.00287,0.00171,0
Munshiganj,23.485783,90.586536,0.0249,0.4687,0.0756,0.4781,0.00024,0.526,0.00765,0.5042,0.9949,0.0,0.0,0.00616,3.245,0.2169,6.9e-05,2.925,0.5549,0.00363,0.00088,0.00195,0
Munshiganj,23.376941,90.422649,0.1925,0.1338,0.16106,0.0741,0.00032,0.6894,0.00921,0.568,1.1057,1.0,0.0,0.00279,1.21,0.0606,0.000135,1.48,0.6244,0.00277,0.00195,0.00205,0
Munshiganj,23.543635,90.743107,0.1809,0.5867,0.04799,0.2346,0.00094,0.4626,0.00661,0.3934,0.6121,0.0,0.0,0.00364,9.978,0.2028,5.5e-05,2.401,0.4527,0.00699,0.00333,0.00137,0
Munshiganj,23.779159,90.288586,0.3523,0.8607,0.06661,0.3178,0.00362,0.5942,0.0024,0.4783,0.6412,1.0,0.0,0.00493,8.021,0.1133,0.000217,2.233,0.5084,0.00834,0.00295,0.00145,0
Munshiganj,23.566469,90.281755,0.7864,0.8073,0.04691,0.463,0.00098,0.6158,0.00079,0.4892,1.1722,1.0,0.0,0.00586,2.995,0.062,0.000105,0.726,0.3477,0.00227,0.00637,0.00084,0
Munshiganj,23.755819,90.483667,0.0587,0.8693,0.08118,0.4699,0.00058,0.6494,0.00962,0.8121,0.6756,1.0,1.0,0.01289,3.91,0.0933,0.000214,0.686,0.3365,0.00585,0.00416,0.00127,0
Munshiganj,23.700484,90.60678,0.0906,1.1906,0.04035,0.2324,0.00051,0.4354,0.00282,0.0,0.4046,0.0,0.0,0.00639,3.87,0.17,0.000327,3.398,0.4776,0.00229,0.00338,0.001,0
Munshiganj,23.776766,90.36682,0.2461,0.1153,0.08396,0.3131,0.00129,1.0294,0.00317,0.2538,0.6736,1.0,0.0,0.05277,0.0,0.2194,3.7e-05,2.538,0.0969,0.00194,0.00155,0.00221,0
Munshiganj,23.6189,90.777526,0.1984,1.7058,0.04037,0.6524,0.00179,0.6737,0.00362,0.59,0.3235,1.0,0.0,0.01068,5.105,0.1643,0.000198,1.588,0.0541,0.00434,0.0021,0.00139,0
Munshiganj,23.55806,90.497118,0.2095,0.8015,0.17932,0.4798,0.00075,0.5534,0.00391,0.4029,0.4735,1.0,0.0,0.02234,4.563,0.103,4e-05,2.194,0.531,0.00765,0.00263,0.00096,0
Munshiganj,23.464602,90.372951,0.2208,0.9578,0.07522,0.1568,0.00191,0.4856,0.00413,0.5014,0.5879,0.0,0.0,0.00679,5.221,0.2355,0.000157,3.028,0.2155,0.00302,0.00431,0.00071,0
Munshiganj,23.683958,90.728602,0.2613,0.3056,0.02229,0.416,0.00086,0.3527,0.00575,0.1898,0.4979,0.0,0.0,0.00437,4.603,0.1182,8.7e-05,3.186,0.4831,0.00357,0.00311,0.00093,0
Munshiganj,23.582381,90.52184,0.5637,0.303,0.05317,0.4836,0.00076,0.8459,0.0023,0.5899,0.7572,1.0,0.0,0.00343,12.711,0.0813,8.1e-05,0.826,0.3726,0.00432,0.00193,0.00085,0
Munshiganj,23.561753,90.62546,0.4818,0.0563,0.18175,0.1521,0.00136,0.5262,0.00345,0.2452,0.2976,0.0,1.0,0.011,5.017,0.0162,0.000129,1.739,0.1588,0.0043,0.00144,0.001,0
Munshiganj,23.560215,90.697681,0.0903,0.0199,0.25738,0.1557,0.00069,1.1352,0.00577,0.4,0.5715,0.0,0.0,0.01241,11.336,0.1523,4e-05,3.272,0.0743,0.00175,0.00269,0.00268,0
Munshiganj,23.621565,90.305288,0.1464,0.1031,0.01651,0.2348,0.00201,0.5552,0.01202,0.5631,0.1131,1.0,0.0,0.00316,5.751,0.0937,0.000126,3.869,0.0,0.00197,0.00429,0.00074,0
Munshiganj,23.507358,90.530851,0.0693,0.8188,0.06056,0.4514,0.00056,0.4544,0.00165,0.0971,0.6822,0.0,0.0,0.01191,7.794,0.1113,5.3e-05,2.612,0.2123,0.00348,0.00235,0.00341,0
Munshiganj,23.520955,90.563582,0.3103,0.5564,0.21035,0.133,0.00025,0.0,0.00175,0.4866,0.5441,1.0,0.0,0.02481,8.626,0.102,9e-05,4.801,0.0823,0.00307,0.00301,0.00128,0
Munshiganj,23.425275,90.452437,0.3329,0.8915,0.14524,0.3749,0.00086,0.0,0.00517,0.5769,0.6864,1.0,0.0,0.00501,7.287,0.1221,0.000204,0.814,0.1289,0.00507,0.00449,0.00101,0
Munshiganj,23.487666,90.759964,0.1809,1.4499,0.1859,0.4922,0.00104,0.2858,0.00531,0.0221,0.4737,0.0,0.0,0.00391,3.312,0.2883,0.000147,1.714,0.5396,0.00535,0.00312,0.00339,0
Munshiganj,23.620889,90.570561,0.2182,0.6186,0.19823,0.341,0.00052,0.0418,0.00296,0.2799,0.9208,1.0,0.0,0.00276,6.423,0.1811,6e-05,2.335,0.6927,0.00361,0.00167,0.00172,0
Munshiganj,23.720048,90.363711,0.2715,1.1898,0.055,0.4424,0.00146,0.482,0.01092,0.057,0.8033,0.0,0.0,0.00331,0.0,0.2934,6.1e-05,1.399,0.3132,0.00407,0.0038,0.0026,0
Munshiganj,23.420671,90.414917,0.2408,0.5447,0.02301,0.2731,0.00063,0.7615,0.00228,0.5558,0.1268,1.0,0.0,0.00777,3.959,0.2603,0.0002,1.495,0.5423,0.00245,0.00109,0.00129,0
Faridpur,23.591507,90.02991,0.6174,0.0844,0.11241,0.3882,0.00062,0.0,0.00304,0.2587,0.6097,0.0,0.0,0.00127,3.092,0.2021,0.000178,4.116,0.535,0.00239,0.00226,0.00108,0
Faridpur,23.470385,89.820941,0.1266,0.3078,0.06745,0.2347,0.00093,0.0,0.00639,0.1044,0.0,0.0,0.0,0.00138,10.396,0.1307,0.000129,1.462,0.1964,0.0021,0.00113,0.00184,0
Faridpur,23.366217,89.666977,0.2105,0.5096,0.21725,0.2727,0.00051,0.499,0.01323,0.2117,0.0316,1.0,0.0,0.00756,3.399,0.2472,9.8e-05,0.875,0.0,0.00371,0.00292,0.00291,0
Faridpur,23.803397,90.092152,0.4706,1.7971,0.05788,0.0,0.00073,0.565,0.01215,0.7158,0.8384,1.0,0.0,0.00953,6.913,0.2434,0.000322,3.349,0.4757,0.01362,0.0046,0.00388,0
Faridpur,23.581741,89.713836,0.2092,0.0,0.0888,0.0387,0.00276,0.3551,0.00857,0.309,0.5224,1.0,0.0,0.01286,7.7,0.0759,0.000214,1.722,0.4706,0.00303,0.00255,0.00196,0
Faridpur,23.82761,90.017759,0.221,0.848,0.06731,0.204,0.00175,0.5606,0.00273,0.5016,0.386,0.0,0.0,0.00698,12.291,0.179,8.3e-05,1.661,0.2081,0.00468,0.00236,0.00171,0
Faridpur,23.72783,89.842702,0.1386,0.5254,0.02942,0.5154,0.0007,0.3217,0.00278,0.4569,0.4317,0.0,0.0,0.00539,7.143,0.0385,0.000146,1.315,0.1621,0.00352,0.00564,0.00131,0
Faridpur,23.527113,89.752066,0.1347,1.2974,0.03348,0.1703,0.00222,0.3398,0.00335,0.5386,0.5386,0.0,0.0,0.00571,9.766,0.1119,0.000268,0.685,0.364,0.00324,0.00165,0.00095,0
Faridpur,23.448974,89.825314,0.3592,0.1306,0.06436,0.4948,0.00103,0.2343,0.00248,0.4564,0.8066,1.0,0.0,0.02187,6.087,0.145,7.7e-05,2.984,0.4334,0.00589,0.00504,0.00047,0
Faridpur,23.488158,89.704265,0.3258,0.3367,0.04421,0.2955,0.00229,0.3399,0.00433,0.5049,0.4992,0.0,0.0,0.00343,8.37,0.0662,0.000182,1.626,0.1646,0.0048,0.00116,0.001,0
Faridpur,23.651519,89.720126,0.3465,1.6462,0.06085,0.18,0.00087,0.4221,0.0015,0.3964,0.5894,0.0,1.0,0.00386,0.579,0.0957,0.000152,0.638,0.6251,0.00298,0.00149,0.00127,0
